transaction_id,seller_id,buyer_id,transaction_amount,item_category,transaction_date,seller_feedback_score,seller_account_age_days,num_transactions_last_7d,num_transactions_last_30d,dispute_rate,return_rate,num_policy_violations,buyer_feedback_given,login_hour,unique_items_listed,avg_item_price,is_fraud
TXN002246,S01362,B05235,52.63,Home,2024-01-05 05:26:00,90,1027,8,18,0.0531,0.0061,2,0,19,35,30.54,0
TXN001742,S04983,B04945,29.03,Clothing,2024-11-13 02:30:00,81,3510,8,20,0.0698,0.0372,0,0,15,36,61.84,0
TXN001021,S01688,B03663,40.47,Toys,2024-06-06 23:01:00,85,623,5,31,0.0175,0.0533,0,0,14,18,52.67,0
TXN000706,S02291,B05715,95.02,Clothing,2024-12-20 19:51:00,97,3478,2,10,0.0366,0.0612,0,1,11,26,88.14,0
TXN004295,S03749,B02616,148.75,Electronics,2024-02-24 13:45:00,88,372,4,16,0.0173,0.0152,0,1,21,47,28.4,0
TXN005577,S04926,B03837,68.96,Clothing,2024-12-18 07:02:00,96,3137,9,13,0.0325,0.0802,1,1,7,47,91.44,0
TXN007167,S03355,B03696,144.09,Clothing,2024-05-06 13:14:00,94,267,5,33,0.1103,0.0147,0,1,15,31,177.72,0
TXN008178,S03994,B01761,21.25,Toys,2024-12-27 10:32:00,87,3485,9,26,0.0107,0.0334,0,1,15,2,73.73,0
TXN000909,S01823,B01919,19.17,Home,2024-06-02 15:52:00,88,692,2,22,0.0197,0.0004,0,0,13,8,58.0,0
TXN005194,S04237,B06077,77.4,Collectibles,2024-09-15 14:25:00,81,3066,3,39,0.0162,0.019,0,1,9,16,6.2,0
TXN003078,S04231,B02181,125.36,Toys,2024-11-13 11:51:00,82,1896,5,8,0.0069,0.0676,0,1,18,9,35.35,0
TXN009367,S05714,B09328,1301.36,Collectibles,2024-04-03 07:07:00,36,22,38,132,0.4017,0.1616,1,1,23,295,372.85,1
TXN000595,S01635,B01912,8.36,Home,2024-11-25 17:01:00,91,585,2,35,0.01,0.0726,0,1,18,12,59.47,0
TXN005305,S01972,B07032,51.42,Clothing,2024-07-13 21:43:00,97,3223,4,28,0.0941,0.0786,0,1,8,38,42.02,0
TXN000441,S03277,B05846,156.52,Electronics,2024-02-21 14:06:00,89,598,3,19,0.109,0.3257,0,1,7,28,59.89,0
TXN007607,S04301,B02118,81.63,Sports,2024-10-17 10:00:00,84,380,9,33,0.024,0.1367,0,1,12,46,64.01,0
TXN004093,S03211,B01307,23.2,Home,2024-02-28 22:58:00,82,875,4,15,0.0224,0.0117,0,1,9,17,26.49,0
TXN006135,S03556,B06697,55.27,Electronics,2024-07-04 10:12:00,88,2169,8,15,0.0022,0.0668,0,1,13,14,88.67,0
TXN000011,S01466,B06810,938.7,Home,2024-08-02 07:28:00,98,2406,7,14,0.0312,0.0022,0,1,7,33,138.67,0
TXN003777,S04741,B02349,171.9,Sports,2024-05-26 04:11:00,94,2865,8,15,0.0785,0.0155,0,1,17,30,12.94,0
TXN009000,S02490,B02647,57.82,Sports,2024-07-12 05:21:00,89,1526,7,3,0.0165,0.0249,0,1,15,29,67.67,0
TXN003709,S03979,B02763,21.26,Toys,2024-09-21 18:12:00,92,3624,5,21,0.0107,0.1353,0,0,11,18,37.14,0
TXN003781,S04259,B02596,85.65,Collectibles,2024-06-15 05:01:00,80,1711,7,20,0.0001,0.0017,0,1,13,26,62.77,0
TXN000094,S04461,B05938,16.3,Electronics,2024-10-03 04:46:00,80,1165,3,32,0.0078,0.0237,0,1,22,23,77.58,0
TXN009240,S05437,B09538,550.84,Electronics,2024-12-05 06:07:00,5,32,62,178,0.4444,0.4967,3,1,2,309,44.78,1
TXN003950,S04988,B08818,41.81,Clothing,2024-04-01 06:01:00,87,822,9,27,0.0479,0.0332,0,1,17,12,20.94,0
TXN005786,S02363,B04553,29.95,Electronics,2024-05-04 08:46:00,90,2524,8,16,0.0537,0.0216,0,0,8,27,74.94,0
TXN004871,S03546,B08083,60.61,Electronics,2024-01-09 19:59:00,95,1139,9,9,0.04,0.0892,0,0,10,44,32.47,0
TXN004803,S04835,B04969,20.29,Collectibles,2024-02-23 09:24:00,87,472,7,11,0.0491,0.1059,0,1,12,7,67.64,0
TXN004868,S01714,B05299,94.75,Clothing,2024-12-25 19:59:00,97,2886,7,29,0.0339,0.0742,0,1,18,47,90.23,0
TXN000293,S01854,B01825,187.74,Clothing,2024-01-22 11:34:00,89,1684,5,4,0.0082,0.0815,0,0,11,29,39.62,0
TXN007889,S02630,B02839,11.48,Sports,2024-11-06 01:32:00,94,3450,8,3,0.0484,0.0668,0,1,8,2,22.32,0
TXN007406,S01442,B06556,217.76,Home,2024-01-05 20:23:00,98,1803,7,37,0.0812,0.1265,0,1,12,21,90.15,0
TXN005596,S01650,B07468,50.78,Toys,2024-09-04 09:58:00,91,1983,8,14,0.0524,0.1449,0,1,12,25,77.87,0
TXN002887,S02354,B06402,61.07,Collectibles,2024-01-30 19:42:00,86,1679,9,38,0.1301,0.013,0,1,17,32,196.72,0
TXN006455,S01002,B01646,11.02,Electronics,2024-11-27 20:05:00,98,2285,7,15,0.0234,0.0125,0,1,7,38,118.28,0
TXN002543,S01552,B02544,75.42,Toys,2024-12-18 22:57:00,83,3167,5,5,0.1021,0.0219,0,0,13,46,55.57,0
TXN001766,S01081,B06676,168.72,Toys,2024-02-22 12:32:00,87,589,2,29,0.0005,0.0571,0,0,21,9,27.72,0
TXN006801,S04020,B04148,19.62,Clothing,2024-08-28 00:20:00,93,2662,5,3,0.11,0.0024,0,1,16,7,64.96,0
TXN001878,S01793,B08718,214.7,Home,2024-02-24 01:57:00,90,351,7,13,0.049,0.1569,0,1,11,18,167.99,0
TXN001982,S01400,B06109,77.07,Collectibles,2024-04-19 21:27:00,94,3304,4,14,0.0053,0.0139,0,1,18,36,17.91,0
TXN009730,S05076,B09497,153.85,Electronics,2024-05-06 17:44:00,10,10,23,132,0.308,0.4468,1,1,3,60,133.93,1
TXN009609,S05992,B09094,2971.53,Electronics,2024-06-14 13:13:00,15,58,30,64,0.3858,0.2342,0,0,1,498,267.46,1
TXN002686,S01013,B08341,42.11,Home,2024-07-11 20:34:00,99,1614,3,10,0.0525,0.021,0,1,18,27,24.5,0
TXN008931,S01548,B07336,114.28,Toys,2024-06-07 23:01:00,82,2585,4,14,0.0409,0.0654,0,1,14,1,72.06,0
TXN003459,S03601,B02764,68.87,Clothing,2024-08-22 02:00:00,96,263,9,27,0.029,0.0338,0,1,10,45,14.79,0
TXN004542,S04321,B04148,424.71,Electronics,2024-03-02 04:25:00,80,475,5,11,0.0285,0.0679,2,1,9,16,54.56,0
TXN002179,S02640,B02600,116.76,Home,2024-02-05 02:35:00,80,1002,6,23,0.0104,0.1442,0,1,17,41,247.62,0
TXN004451,S04736,B05491,81.49,Electronics,2024-12-31 04:42:00,81,2016,9,5,0.0161,0.0391,0,1,14,7,61.38,0
TXN003860,S01546,B05049,78.85,Electronics,2024-12-13 17:39:00,95,2315,3,8,0.0752,0.0267,0,0,13,14,11.09,0
TXN007624,S02657,B01340,186.45,Sports,2024-07-30 17:47:00,82,248,4,19,0.0014,0.113,0,1,15,1,98.22,0
TXN007655,S02475,B01968,35.1,Clothing,2024-03-08 09:29:00,90,775,8,28,0.0812,0.0318,0,1,13,22,34.09,0
TXN004520,S02356,B07651,79.04,Home,2024-09-10 21:45:00,94,1798,4,29,0.2188,0.0188,0,0,8,34,115.15,0
TXN002518,S04174,B07213,72.83,Collectibles,2024-02-20 10:31:00,83,3156,5,38,0.0921,0.0572,2,1,14,46,13.41,0
TXN004837,S01475,B01663,31.72,Home,2024-06-30 22:36:00,90,3471,5,34,0.0818,0.0189,0,1,15,17,27.84,0
TXN002886,S02388,B05055,76.16,Collectibles,2024-01-13 19:05:00,81,2421,7,9,0.0678,0.0766,0,1,18,26,35.52,0
TXN007282,S04791,B07672,121.08,Toys,2024-04-21 20:33:00,99,2807,1,19,0.0833,0.0011,0,0,20,7,59.61,0
TXN006256,S03472,B05080,35.47,Toys,2024-06-25 06:40:00,99,2924,5,7,0.0084,0.0094,0,1,9,48,125.13,0
TXN004540,S03150,B06842,118.47,Toys,2024-04-06 18:40:00,99,3530,4,10,0.0121,0.0218,0,1,19,22,169.64,0
TXN005640,S02920,B02631,20.01,Home,2024-09-24 21:13:00,99,230,9,26,0.0155,0.0362,0,1,16,47,27.3,0
TXN009460,S05031,B09449,233.94,Home,2024-10-20 19:13:00,49,14,44,78,0.1637,0.4221,3,0,3,419,92.27,1
TXN003482,S03849,B08153,93.12,Home,2024-05-23 23:23:00,83,999,3,23,0.0442,0.0267,0,1,8,7,135.58,0
TXN001278,S04625,B08865,127.63,Toys,2024-02-13 21:08:00,80,1135,7,32,0.1282,0.1203,0,1,22,3,64.7,0
TXN003147,S04330,B08460,97.18,Collectibles,2024-08-15 23:26:00,87,860,2,23,0.0052,0.1545,0,1,19,24,76.92,0
TXN008263,S02944,B06055,130.51,Clothing,2024-09-09 07:10:00,97,351,8,35,0.0021,0.0112,2,1,8,42,47.66,0
TXN003206,S04025,B07936,76.09,Electronics,2024-06-27 09:44:00,83,3574,4,38,0.0061,0.023,0,1,17,21,71.16,0
TXN009893,S05113,B09377,184.55,Collectibles,2024-01-05 09:52:00,12,72,31,73,0.4017,0.6492,2,1,4,71,262.5,1
TXN002743,S03352,B06045,60.64,Toys,2024-04-24 04:55:00,85,2781,9,25,0.0522,0.0382,0,1,17,19,82.62,0
TXN006077,S02516,B04772,38.53,Home,2024-12-17 17:52:00,81,2650,8,33,0.0649,0.0391,0,1,21,12,203.93,0
TXN004048,S03126,B01421,122.33,Clothing,2024-02-05 12:18:00,83,1526,9,20,0.0378,0.0417,0,1,18,18,43.54,0
TXN005732,S03209,B01992,78.84,Collectibles,2024-08-15 01:17:00,83,2649,4,18,0.0107,0.1109,0,1,18,2,74.52,0
TXN002946,S03545,B07370,58.54,Toys,2024-09-24 14:43:00,97,1786,6,7,0.0014,0.0331,0,1,9,5,86.28,0
TXN005791,S04646,B04853,54.74,Electronics,2024-08-03 13:49:00,82,598,7,34,0.0546,0.024,0,0,10,31,80.46,0
TXN006795,S03690,B04397,48.74,Electronics,2024-06-18 22:12:00,89,3636,4,32,0.0137,0.037,0,1,22,23,76.62,0
TXN006544,S04111,B01761,24.55,Electronics,2024-12-05 22:14:00,82,1367,5,30,0.0313,0.1004,0,0,22,30,241.34,0
TXN000701,S02568,B04836,131.31,Sports,2024-10-03 23:56:00,97,1997,7,23,0.0146,0.028,0,1,12,30,65.8,0
TXN003575,S03421,B07792,28.79,Collectibles,2024-12-10 22:43:00,83,2118,8,37,0.0191,0.0927,0,1,15,3,94.22,0
TXN007700,S04308,B04823,30.01,Clothing,2024-09-08 06:08:00,90,1456,4,38,0.13,0.0106,0,0,15,44,45.76,0
TXN002516,S04737,B07044,56.31,Sports,2024-11-28 12:14:00,99,2504,2,11,0.0414,0.0605,0,1,18,24,88.44,0
TXN003001,S03956,B04300,21.84,Collectibles,2024-10-02 05:10:00,84,2241,6,39,0.002,0.0127,0,1,15,33,27.17,0
TXN005821,S01700,B06756,32.69,Clothing,2024-10-27 00:14:00,95,2920,7,29,0.0574,0.0955,0,1,9,21,132.94,0
TXN008582,S02231,B05555,26.99,Sports,2024-06-16 19:11:00,94,3072,7,4,0.122,0.0366,0,1,13,32,39.17,0
TXN003685,S01514,B04747,55.7,Toys,2024-07-18 23:46:00,90,2484,4,31,0.0616,0.0074,0,1,21,49,110.96,0
TXN002996,S02286,B06825,196.47,Toys,2024-01-23 01:41:00,91,2843,6,39,0.0541,0.0121,0,1,20,11,55.92,0
TXN004253,S03238,B07331,68.96,Clothing,2024-04-30 15:31:00,86,1221,6,33,0.0267,0.0744,0,1,19,44,69.13,0
TXN003412,S03697,B01873,42.6,Home,2024-07-30 10:45:00,86,3421,5,24,0.0004,0.0944,0,1,16,22,65.9,0
TXN007963,S04888,B01949,47.15,Electronics,2024-11-09 20:17:00,90,745,8,10,0.0027,0.1399,0,1,11,13,10.73,0
TXN006310,S02257,B05477,52.65,Toys,2024-09-25 03:49:00,80,3366,5,12,0.0346,0.0228,1,1,12,10,31.71,0
TXN008612,S03705,B05960,59.96,Electronics,2024-12-01 20:36:00,88,641,7,10,0.0309,0.0197,0,1,11,11,13.66,0
TXN005013,S03951,B03169,4.57,Home,2024-12-18 01:16:00,90,367,4,39,0.0755,0.0154,0,1,10,26,136.76,0
TXN007751,S03703,B07292,125.0,Collectibles,2024-01-09 19:49:00,96,2230,8,6,0.0289,0.0641,0,1,21,22,68.35,0
TXN005980,S04554,B07476,71.74,Clothing,2024-05-29 12:53:00,96,1906,3,35,0.0174,0.0,0,1,11,1,30.25,0
TXN004049,S02749,B02773,64.28,Electronics,2024-04-15 07:18:00,88,2614,5,17,0.0227,0.0002,0,1,15,6,67.88,0
TXN004900,S03194,B02774,50.64,Home,2024-12-29 04:32:00,87,1711,5,18,0.0162,0.1147,0,1,20,1,318.99,0
TXN001319,S02246,B05137,79.74,Clothing,2024-11-01 17:10:00,96,1341,4,6,0.0223,0.1297,0,1,7,2,241.68,0
TXN009773,S05832,B09119,41.29,Collectibles,2024-07-20 00:20:00,13,9,46,191,0.3083,0.7273,0,0,22,291,12.38,1
TXN009138,S05875,B09433,74.62,Collectibles,2024-03-27 12:08:00,44,11,78,77,0.7666,0.5552,2,0,5,422,341.7,1
TXN007143,S03828,B05262,116.12,Electronics,2024-09-07 19:06:00,92,820,6,14,0.0296,0.2498,0,0,12,30,41.96,0
TXN001898,S03116,B08210,62.79,Home,2024-07-15 13:38:00,93,3508,2,13,0.0366,0.0215,0,1,17,23,17.6,0
TXN007466,S01677,B04838,107.29,Sports,2024-07-17 06:34:00,96,1683,4,32,0.0061,0.0057,0,1,17,19,64.89,0
TXN000604,S02081,B03120,82.56,Toys,2024-09-28 06:24:00,81,1613,8,34,0.0163,0.0422,0,1,19,24,64.4,0
TXN002847,S02310,B01994,52.42,Books,2024-12-03 14:23:00,88,1726,5,38,0.0516,0.0451,0,1,19,43,67.9,0
TXN008208,S03924,B02960,43.91,Toys,2024-08-13 23:18:00,87,1078,9,20,0.0711,0.0386,0,1,7,21,150.86,0
TXN000394,S02443,B02551,32.46,Home,2024-03-23 10:26:00,88,1814,6,38,0.0616,0.0482,0,1,15,20,36.66,0
TXN004437,S01578,B07564,36.94,Clothing,2024-02-20 12:14:00,90,1193,9,24,0.0367,0.0829,0,0,17,2,5.52,0
TXN009448,S05523,B09013,294.07,Collectibles,2024-02-02 04:46:00,30,18,42,99,0.5082,0.7454,2,0,5,281,768.87,1
TXN007235,S03042,B05418,37.83,Electronics,2024-03-26 01:30:00,85,3203,4,25,0.0022,0.148,0,1,9,8,129.6,0
TXN005399,S02589,B07522,64.74,Sports,2024-12-13 11:34:00,93,3037,8,31,0.0847,0.0365,0,0,9,28,62.74,0
TXN000096,S02129,B07004,112.35,Collectibles,2024-05-04 15:51:00,86,384,6,39,0.0018,0.042,0,1,11,3,58.79,0
TXN001663,S03482,B06602,109.71,Home,2024-01-26 23:30:00,81,1647,4,28,0.0441,0.2241,0,0,21,2,30.63,0
TXN008971,S03745,B03398,73.26,Clothing,2024-05-22 11:08:00,94,1347,2,5,0.0953,0.0428,0,1,20,22,83.62,0
TXN005131,S01470,B06448,19.62,Toys,2024-05-30 00:29:00,82,2445,8,20,0.0347,0.0066,0,1,18,1,28.71,0
TXN001489,S02277,B04786,49.08,Home,2024-12-26 22:38:00,90,2989,5,19,0.0813,0.1684,0,1,12,1,229.05,0
TXN008317,S01719,B06165,17.66,Books,2024-12-17 22:29:00,87,2860,4,29,0.0573,0.0596,0,1,8,33,80.93,0
TXN002708,S01300,B03908,20.32,Electronics,2024-01-23 21:54:00,94,3350,5,30,0.0016,0.0516,0,1,18,28,145.67,0
TXN001596,S04016,B07606,39.74,Toys,2024-02-17 10:38:00,98,2012,2,25,0.067,0.0179,0,1,21,6,43.8,0
TXN009278,S05193,B09325,844.73,Electronics,2024-02-21 11:41:00,13,8,64,54,0.6411,0.6094,2,0,0,59,81.84,1
TXN002378,S04093,B01682,20.04,Electronics,2024-04-05 17:22:00,93,2157,2,29,0.1246,0.0917,0,1,8,41,16.41,0
TXN005141,S03222,B06336,120.16,Collectibles,2024-04-10 13:37:00,88,2926,1,31,0.054,0.04,0,1,9,37,62.71,0
TXN006148,S04258,B07313,79.64,Electronics,2024-10-16 02:35:00,90,2200,9,32,0.0677,0.0033,0,1,22,28,81.78,0
TXN008242,S02471,B03377,39.13,Electronics,2024-08-13 03:41:00,96,2843,7,16,0.0231,0.0277,0,1,20,45,52.7,0
TXN003949,S03246,B06574,71.37,Home,2024-06-22 17:15:00,92,2459,8,15,0.0797,0.0092,0,1,10,41,68.4,0
TXN003934,S03243,B08413,19.11,Clothing,2024-04-22 00:40:00,91,3329,3,35,0.039,0.1066,0,1,11,48,90.97,0
TXN004798,S01995,B07766,24.24,Toys,2024-09-16 14:16:00,86,2796,2,37,0.0074,0.0664,0,1,11,33,76.07,0
TXN004373,S02085,B02577,16.63,Sports,2024-05-20 20:41:00,89,3622,4,12,0.0567,0.1272,0,1,15,1,33.94,0
TXN009863,S05935,B09047,511.34,Collectibles,2024-02-13 14:04:00,58,66,45,120,0.3811,0.5296,4,0,22,243,263.56,1
TXN008243,S03949,B01847,48.14,Electronics,2024-08-28 05:04:00,87,1783,5,24,0.0007,0.1403,0,1,7,19,34.37,0
TXN003449,S01593,B08903,63.98,Electronics,2024-05-16 09:47:00,90,2922,2,7,0.0045,0.0248,0,1,22,47,59.35,0
TXN002944,S02349,B01136,70.2,Home,2024-01-22 12:07:00,96,3275,4,21,0.0546,0.1165,0,1,20,3,72.8,0
TXN002466,S03768,B04935,39.67,Electronics,2024-12-23 07:09:00,85,609,2,8,0.1695,0.0875,0,1,9,34,54.07,0
TXN008583,S02645,B07204,41.98,Home,2024-07-20 20:24:00,87,1956,8,24,0.079,0.0675,0,1,7,37,18.4,0
TXN005507,S03121,B02283,35.95,Electronics,2024-06-16 05:32:00,91,247,2,15,0.0476,0.0751,0,1,16,47,59.23,0
TXN002699,S03113,B08169,14.56,Electronics,2024-09-13 04:12:00,84,2907,5,29,0.0917,0.117,0,1,11,31,32.02,0
TXN002448,S02259,B07170,7.7,Home,2024-10-25 07:14:00,85,2907,3,21,0.0279,0.1012,0,1,19,41,37.53,0
TXN000020,S01130,B04774,40.93,Electronics,2024-10-01 03:59:00,89,2187,1,10,0.0117,0.0273,0,0,17,26,18.58,0
TXN002749,S02390,B04543,27.69,Sports,2024-02-27 11:30:00,98,1388,9,20,0.1011,0.0147,0,1,21,18,158.76,0
TXN005400,S02696,B02025,30.38,Toys,2024-01-23 19:15:00,85,184,8,5,0.0589,0.0544,0,1,14,26,36.35,0
TXN008079,S03708,B04837,132.27,Collectibles,2024-10-05 12:28:00,99,3588,5,8,0.148,0.0779,1,1,10,24,119.65,0
TXN006872,S02938,B03777,29.81,Sports,2024-01-21 06:37:00,95,1480,2,24,0.0477,0.0055,0,0,15,46,111.95,0
TXN004709,S02399,B08219,52.51,Clothing,2024-12-26 04:24:00,88,1447,2,39,0.126,0.0278,0,1,21,5,37.39,0
TXN009477,S05650,B09515,211.56,Home,2024-12-05 14:45:00,16,3,39,65,0.4621,0.2264,0,1,1,95,31.27,1
TXN000810,S03995,B08670,52.57,Toys,2024-10-14 03:16:00,86,193,7,24,0.0707,0.082,1,0,18,45,144.02,0
TXN007478,S01656,B05482,35.06,Electronics,2024-10-27 23:44:00,93,1544,4,37,0.0225,0.0332,0,1,19,22,87.2,0
TXN002274,S04329,B08281,51.92,Electronics,2024-12-29 08:38:00,81,765,4,9,0.0085,0.0092,0,1,20,12,13.57,0
TXN001924,S02240,B03132,49.17,Home,2024-02-01 22:50:00,94,3347,6,31,0.0468,0.1371,0,1,10,46,28.63,0
TXN001471,S04086,B07339,28.33,Collectibles,2024-02-13 18:06:00,88,2851,5,5,0.0282,0.122,0,0,21,9,124.89,0
TXN007935,S04296,B02563,59.82,Electronics,2024-10-29 11:34:00,91,2881,6,14,0.176,0.0002,0,0,19,3,52.78,0
TXN007408,S01869,B06289,57.39,Home,2024-11-10 11:21:00,96,2341,6,17,0.0046,0.0119,0,0,15,20,25.92,0
TXN002407,S04056,B03570,53.02,Electronics,2024-02-10 14:51:00,89,1601,4,3,0.098,0.0332,0,1,15,14,116.74,0
TXN001143,S02906,B04639,62.5,Electronics,2024-08-10 20:50:00,99,3610,6,29,0.088,0.0098,0,1,10,5,97.53,0
TXN001748,S01909,B08754,210.42,Toys,2024-08-22 04:20:00,91,631,5,30,0.0774,0.0577,0,1,13,27,37.25,0
TXN005710,S04453,B04695,36.46,Electronics,2024-08-20 15:11:00,88,1043,1,14,0.039,0.0723,0,0,11,48,51.91,0
TXN004976,S02381,B03637,416.18,Sports,2024-10-17 10:57:00,84,489,5,18,0.0862,0.1297,0,1,8,5,73.58,0
TXN007301,S02273,B03631,112.15,Electronics,2024-10-18 06:26:00,90,3272,6,26,0.0507,0.0065,0,0,16,20,10.57,0
TXN008149,S03987,B07829,17.92,Home,2024-06-06 02:20:00,81,3080,6,19,0.1597,0.1752,0,1,10,9,246.88,0
TXN002834,S04719,B07944,18.58,Books,2024-11-01 23:19:00,83,210,8,28,0.1038,0.0493,0,1,10,48,37.04,0
TXN003132,S01955,B07452,53.39,Electronics,2024-11-07 20:12:00,88,2702,6,5,0.0595,0.0166,0,0,21,16,20.57,0
TXN001311,S01758,B01579,120.21,Electronics,2024-06-27 02:28:00,94,3294,6,14,0.0309,0.0189,1,0,20,9,16.89,0
TXN008651,S03897,B03293,52.98,Electronics,2024-01-31 00:48:00,91,1271,4,38,0.0001,0.0037,0,1,20,13,24.82,0
TXN006775,S04825,B06897,37.76,Toys,2024-01-31 11:06:00,85,1859,2,14,0.1029,0.0253,0,1,13,27,47.54,0
TXN006757,S02448,B08507,25.48,Clothing,2024-07-25 14:55:00,91,3383,3,38,0.01,0.0798,0,0,12,11,90.13,0
TXN000621,S03849,B08950,36.11,Electronics,2024-04-18 04:48:00,87,1299,3,26,0.0121,0.0258,0,0,18,38,47.09,0
TXN002702,S01260,B04604,31.09,Collectibles,2024-06-16 04:49:00,96,1938,6,38,0.1442,0.0735,0,1,12,18,146.58,0
TXN002200,S04195,B06009,60.54,Clothing,2024-06-29 16:34:00,88,2601,8,28,0.0081,0.0882,0,1,19,41,16.41,0
TXN006197,S02007,B05233,92.29,Sports,2024-06-07 02:27:00,83,2004,5,26,0.033,0.1326,0,0,8,20,65.75,0
TXN008825,S03019,B04338,29.48,Collectibles,2024-03-12 02:50:00,83,3061,8,38,0.0435,0.1669,0,1,12,11,63.99,0
TXN001047,S04156,B01253,104.71,Clothing,2024-02-04 03:38:00,89,3287,6,30,0.0172,0.0119,0,1,19,30,59.29,0
TXN005769,S04072,B03015,137.61,Home,2024-08-27 08:02:00,98,240,4,20,0.0644,0.0265,0,1,9,21,21.12,0
TXN009948,S05645,B09809,202.32,Electronics,2024-05-14 10:51:00,22,39,56,153,0.3821,0.2634,1,1,0,123,110.57,1
TXN009020,S05721,B09897,650.33,Electronics,2024-05-04 00:09:00,33,67,79,168,0.3965,0.4089,3,1,22,191,134.78,1
TXN000744,S04447,B04879,55.53,Home,2024-11-14 14:04:00,96,2954,8,27,0.0576,0.0461,0,1,18,23,24.01,0
TXN000223,S03729,B02736,18.34,Clothing,2024-11-08 02:29:00,80,1030,5,39,0.0317,0.0095,0,1,8,47,26.7,0
TXN003150,S02153,B03686,124.58,Clothing,2024-07-31 04:53:00,91,1131,5,12,0.0089,0.0013,0,0,22,45,27.65,0
TXN000626,S04672,B03905,415.29,Collectibles,2024-04-27 16:35:00,91,430,3,31,0.1139,0.0562,0,1,20,35,85.57,0
TXN009335,S05922,B09973,47.17,Electronics,2024-01-01 04:01:00,34,33,29,83,0.255,0.4769,0,1,5,180,144.55,1
TXN007567,S02774,B03860,47.04,Home,2024-09-22 21:17:00,87,1546,9,19,0.0445,0.0412,0,1,20,47,28.85,0
TXN004583,S02842,B08501,139.54,Electronics,2024-03-01 13:04:00,90,581,3,20,0.0119,0.0272,0,1,7,18,50.6,0
TXN005712,S04450,B08188,155.77,Clothing,2024-11-27 17:51:00,82,3643,9,26,0.0224,0.0583,0,1,8,19,49.65,0
TXN003285,S03300,B08777,122.34,Collectibles,2024-12-04 15:31:00,85,3001,4,10,0.0449,0.1458,0,1,19,6,35.71,0
TXN007586,S01135,B03419,29.63,Electronics,2024-05-21 15:24:00,86,636,6,28,0.0021,0.014,0,1,15,18,57.25,0
TXN009647,S05041,B09394,225.8,Electronics,2024-06-09 16:20:00,27,45,42,77,0.4926,0.5189,1,0,5,214,256.74,1
TXN001531,S02865,B01988,9.44,Toys,2024-05-23 01:51:00,84,1885,3,10,0.0425,0.0221,0,0,7,42,79.22,0
TXN009686,S05745,B09483,307.95,Collectibles,2024-03-23 13:53:00,54,77,52,57,0.781,0.3772,0,0,5,156,129.42,1
TXN000354,S02802,B02522,162.44,Books,2024-09-24 12:28:00,83,2214,7,31,0.0943,0.0213,0,0,13,21,10.97,0
TXN002475,S01606,B06401,42.88,Home,2024-05-14 02:25:00,98,3125,9,32,0.0191,0.121,0,0,21,30,127.44,0
TXN008014,S01787,B08780,9.09,Sports,2024-05-08 03:25:00,89,1173,7,12,0.0988,0.0013,0,1,12,3,41.65,0
TXN006476,S02085,B08218,13.17,Electronics,2024-05-29 03:22:00,98,3249,5,24,0.0176,0.1107,0,1,17,38,34.02,0
TXN006450,S01634,B04109,8.06,Toys,2024-06-08 11:11:00,94,1747,6,6,0.034,0.0058,0,1,8,5,46.48,0
TXN000240,S02496,B02632,30.93,Collectibles,2024-05-06 20:17:00,80,2752,1,12,0.0115,0.1383,0,1,19,19,53.69,0
TXN002626,S03852,B02564,133.04,Home,2024-04-16 01:11:00,82,1059,9,28,0.0027,0.0539,0,1,10,32,30.89,0
TXN009787,S05748,B09155,645.31,Electronics,2024-06-05 21:52:00,53,89,26,78,0.4747,0.3533,2,1,4,303,28.35,1
TXN007199,S04754,B04836,33.92,Clothing,2024-08-16 13:05:00,97,567,9,27,0.01,0.0635,0,0,15,15,48.88,0
TXN007693,S03931,B02075,67.26,Clothing,2024-11-06 17:56:00,88,1263,7,38,0.0742,0.0751,0,1,19,15,109.05,0
TXN002998,S04179,B04719,93.41,Electronics,2024-08-10 08:21:00,90,2062,2,21,0.0568,0.0807,1,1,7,40,144.77,0
TXN006441,S01684,B07743,25.94,Clothing,2024-05-07 19:49:00,92,1797,5,32,0.1041,0.013,0,1,9,9,110.07,0
TXN004563,S01593,B03199,25.63,Electronics,2024-01-07 21:35:00,89,3475,9,38,0.0215,0.0712,0,0,15,40,30.03,0
TXN008615,S02342,B04554,51.31,Clothing,2024-04-01 01:18:00,84,2377,4,34,0.0567,0.0002,1,0,12,29,20.79,0
TXN001480,S03204,B08313,41.16,Toys,2024-04-13 04:49:00,87,1766,8,19,0.0028,0.0384,0,1,12,3,24.09,0
TXN001019,S03874,B06378,89.21,Clothing,2024-10-15 01:35:00,80,1210,6,38,0.0436,0.0088,0,1,16,35,100.24,0
TXN003095,S02577,B02070,178.03,Collectibles,2024-06-24 20:41:00,96,2290,6,25,0.0638,0.116,0,1,8,47,83.17,0
TXN006183,S04907,B01832,21.26,Electronics,2024-04-11 06:49:00,91,2668,4,5,0.0203,0.0307,0,0,15,3,234.51,0
TXN004961,S04198,B05605,42.59,Clothing,2024-08-07 06:36:00,94,1603,2,4,0.0428,0.0318,0,1,18,42,43.65,0
TXN008493,S01382,B04580,143.67,Toys,2024-04-29 18:28:00,87,3009,2,32,0.0096,0.1894,0,1,19,22,49.85,0
